DATE,Ward Code,Areas,Latitude,Longitude,Nearest Station,Elevation,Land Use Classes,Population,Road Density_m,Distance_to_water_m,Soil Type,Built_up%,True_nearest_distance_m,Rainfall_mm,Rainfall_Intensity_mm_hr,Rainfall Days Count,Rainfall_Hours
2025-09-17,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,15.2,4.5,1,22.0
2025-09-18,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,9.9,1.3,1,21.0
2025-09-19,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,0.0,3.3,0,6.0
2025-09-20,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,43.5,1.8125,1,24.0
2025-09-23,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,1.8,0.15,1,12.0
2025-09-26,Ward F/N,Matunga,19.0274356,72.8501467,Mahim Creek,8.049331941,residential,530000,4.711813057,1277,Clay,56.44494497,3717.0,3.6,0.2,1,18.0
2025-09-13,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,9.5,2.4,1,17.0
2025-09-14,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,11.9,2.8,1,22.0
2025-09-15,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,29.4,5.5,1,17.0
2025-09-16,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,12.9,4.6,1,21.0
2025-09-17,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,32.2,14.0,1,22.0
2025-09-18,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,12.5,2.0,1,20.0
2025-09-19,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,0.0,0.1,0,1.0
2025-09-20,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,17.6,0.7333333333333334,1,24.0
2025-09-21,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,15.6,0.6782608695652174,1,23.0
2025-09-22,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,28.1,1.1708333333333334,1,24.0
2025-09-23,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,33.2,1.5090909090909093,1,22.0
2025-09-24,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,1.5,0.16666666666666666,1,9.0
2025-09-25,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,0.0,0.0,0,0.0
2025-09-26,Ward T,Mehul Circle,19.1741,72.9592,Tulsi Lake,5.0,"commercial, residential, mixed_use",640000,18.36,15,Urban,90.0,569.83,1.5,0.16666666666666666,1,9.0
2025-09-13,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,11.8,3.3,1,14.0
2025-09-14,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,15.1,2.9,1,19.0
2025-09-15,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,82.8,12.7,1,19.0
2025-09-16,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,10.6,1.3,1,20.0
2025-09-17,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,10.4,1.6,1,21.0
2025-09-18,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,18.7,3.3,1,21.0
2025-09-19,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,0.0,3.3,0,6.0
2025-09-20,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,43.5,1.8125,1,24.0
2025-09-23,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,1.8,0.15,1,12.0
2025-09-26,Ward A,Metro Cinema Subway,18.9445,72.8279,Arabian Sea ,12.0,"commercial, transport",185000,31.67,10,Urban,90.0,2022.25,3.6,0.2,1,18.0
2025-09-13,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,10.6,2.2,1,16.0
2025-09-14,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,12.1,2.6,1,21.0
2025-09-15,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,29.1,5.0,1,17.0
2025-09-16,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,6.6,2.4,1,20.0
2025-09-17,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,27.8,19.8,1,23.0
2025-09-18,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,14.8,3.1,1,22.0
2025-09-19,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,0.0,0.1,0,2.0
2025-09-20,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,43.5,1.8125,1,24.0
2025-09-23,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,1.8,0.15,1,12.0
2025-09-26,Ward P/S,Motilal Nagar,19.1613,72.8407,Goregaon Nalla,11.0,"transport, mixed_use",670000,30.68,10,Sandy,90.0,427.93,3.6,0.2,1,18.0
2025-09-13,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,9.5,2.4,1,17.0
2025-09-14,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,11.9,2.8,1,22.0
2025-09-15,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,29.4,5.5,1,17.0
2025-09-16,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,12.9,4.6,1,21.0
2025-09-17,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,32.2,14.0,1,22.0
2025-09-18,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,12.5,2.0,1,20.0
2025-09-19,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,0.0,0.1,0,1.0
2025-09-20,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,17.6,0.7333333333333334,1,24.0
2025-09-21,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,15.6,0.6782608695652174,1,23.0
2025-09-22,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,28.1,1.1708333333333334,1,24.0
2025-09-23,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,33.2,1.5090909090909093,1,22.0
2025-09-24,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,1.5,0.16666666666666666,1,9.0
2025-09-25,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,0.0,0.0,0,0.0
2025-09-26,Ward T,Mulund,19.1704719,72.9610447,Thane Creek,7.288090036,residential,640000,4.114527708,4629,Urban,66.27593265,4313.0,1.5,0.16666666666666666,1,9.0
2025-09-13,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,9.5,2.4,1,17.0
2025-09-14,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,11.9,2.8,1,22.0
2025-09-15,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,29.4,5.5,1,17.0
2025-09-16,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,12.9,4.6,1,21.0
2025-09-17,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,32.2,14.0,1,22.0
2025-09-18,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,12.5,2.0,1,20.0
2025-09-19,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,0.0,0.1,0,1.0
2025-09-20,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,17.6,0.7333333333333334,1,24.0
2025-09-21,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,15.6,0.6782608695652174,1,23.0
2025-09-22,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,28.1,1.1708333333333334,1,24.0
2025-09-23,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,33.2,1.5090909090909093,1,22.0
2025-09-24,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,1.5,0.16666666666666666,1,9.0
2025-09-25,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,0.0,0.0,0,0.0
2025-09-26,Ward T,Mulund Railway Subway,19.1728,72.9473,Tulsi Lake,7.0,"transport, mixed_use",640000,24.62,10,Urban,90.0,112.03,1.5,0.16666666666666666,1,9.0
2025-09-13,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,12.4,2.1,1,18.0
2025-09-14,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,16.3,3.6,1,24.0
2025-09-15,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,72.3,13.2,1,18.0
2025-09-16,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,7.8,0.9,1,22.0
2025-09-17,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,15.2,4.5,1,22.0
2025-09-18,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,9.9,1.3,1,21.0
2025-09-19,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,0.0,3.3,0,6.0
2025-09-20,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,43.5,1.8125,1,24.0
2025-09-23,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,1.8,0.15,1,12.0
2025-09-26,Ward F/S,Naigaon Cross Road,19.0081,72.8367,Wadala Nalla,10.0,"residential, institutional, mixed_use",470000,25.54,9,Urban,90.0,469.72,3.6,0.2,1,18.0
2025-09-13,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,11.8,3.3,1,14.0
2025-09-14,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,15.1,2.9,1,19.0
2025-09-15,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,82.8,12.7,1,19.0
2025-09-16,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,10.6,1.3,1,20.0
2025-09-17,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,10.4,1.6,1,21.0
2025-09-18,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,18.7,3.3,1,21.0
2025-09-19,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,0.0,3.3,0,6.0
2025-09-20,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,43.5,1.8125,1,24.0
2025-09-23,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,1.8,0.15,1,12.0
2025-09-26,Ward E,Nair Hospital Junction,18.9713,72.8255,Wadala Nalla,8.0,"hospital/institutional, mixed_use",420000,31.93,13,Urban,90.0,1179.12,3.6,0.2,1,18.0
2025-09-13,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,12.4,2.1,1,18.0
2025-09-14,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,16.3,3.6,1,24.0
2025-09-15,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,72.3,13.2,1,18.0
2025-09-16,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,7.8,0.9,1,22.0
2025-09-17,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,15.2,4.5,1,22.0
2025-09-18,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,9.9,1.3,1,21.0
2025-09-19,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,0.0,3.3,0,6.0
2025-09-20,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,43.5,1.8125,1,24.0
2025-09-23,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,1.8,0.15,1,12.0
2025-09-26,Ward G/N,Near Kirti College,19.0294,72.8371,Mahim Creek,10.0,"education, residential, mixed_use",520000,25.63,8,Sandy,90.0,941.34,3.6,0.2,1,18.0
2025-09-13,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,10.6,2.2,1,16.0
2025-09-14,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,12.1,2.6,1,21.0
2025-09-15,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,29.1,5.0,1,17.0
2025-09-16,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,6.6,2.4,1,20.0
2025-09-17,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,27.8,19.8,1,23.0
2025-09-18,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,14.8,3.1,1,22.0
2025-09-19,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,0.0,0.1,0,2.0
2025-09-20,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,22.4,0.9333333333333332,1,24.0
2025-09-21,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,23.7,0.9874999999999999,1,24.0
2025-09-22,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,43.5,1.8125,1,24.0
2025-09-23,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,29.8,1.3545454545454545,1,22.0
2025-09-24,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,3.3,0.15714285714285714,1,21.0
2025-09-25,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,1.8,0.15,1,12.0
2025-09-26,Ward K/W,Oshiwara Nullah stretch,19.1482,72.8273,Oshiwara River,10.0,"residential, industrial, mixed_use",750000,22.06,4,Clayey,90.0,1035.43,3.6,0.2,1,18.0
2025-09-13,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,7.5,2.4,1,10.0
2025-09-14,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,12.1,3.2,1,21.0
2025-09-15,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,19.2,4.8,1,18.0
2025-09-16,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,15.5,2.4,1,19.0
2025-09-17,Ward R/N,Ovaripada slum slope,19.2536,72.8682,Poinsur River,22.0,"residential, institutional, mixed_use",670000,24.12,10,Clayey,90.0,14.6,24.2,14.2,1,21.0
